ID	GENERO	RENTA	EDAD	NIV_EDUC	E_CIVIL	COD_OFI	COD_COM	CIUDAD	Crédito_1	Crédito_2	Crédito_3	Crédito_4	Monto solicitado	Días de Mora	Monto Deuda Promedio	Número de meses inactivo	numero de cuotas	Aval	PAGA
1284	M       	500000	53	TEC     	SOL     	81	59	QUILLOTA        	0	0	0	0	467	36	61412	2	16	NO	NO PAGA
1285	M       	650000	51	TEC     	CAS     	138	1	ARICA           	0	44615	0	47786	2111	0	16	3	5	SI	PAGA
1286	M       	700000	37	TEC     	CAS     	56	148	SAN FERNANDO    	0	436583	0	0	332	0	0	2	24	NO	NO PAGA
1287	M       	1600000	41	TEC     	CAS     	82	90	SANTIAGO        	1552266	550000	0	0	1673	0	801	2	75	NO	NO PAGA
1288	M       	1300000	34	UNV     	CAS     	123	105	SANTIAGO        	0	500000	0	0	29	2	0	1	60	NO	NO PAGA
1289	M       	583000	46	MED     	CAS     	138	1	ARICA           	0	22832	0	400000	441	0	408	1	19	NO	PAGA
1290	M       	1200000	40	UNV     	SEP     	30	98	SANTIAGO        	1807305	2300000	0	617552	2654	0	699	3	19	NO	NO PAGA
1291	M       	630000	50	UNV     	CAS     	138	1	ARICA           	0	91535	0	20	1137	0	0	2	14	NO	PAGA
1292	F       	47300	56	TEC     	SOL     	118	88	SANTIAGO        	0	2495425	0	0	0	18	0	0	80		NO PAGA
1293	F       	45000	42	TEC     	SOL     	131	85	SANTIAGO        	0	900000	0	1173215	402	0	8712	1	80	SI	NO PAGA
1294	M       	1270000	52	UNV     	CAS     	27	226	CONCEPCION      	1029967	1200000	0	320358	144	0	3	1	42	NO	PAGA
1295	M       	1300000	55	TEC     	SEP     	27	226	CONCEPCION      	0	343962	0	255186	6	0	246	1	62	NO	PAGA
1296	M       	985000	47	UNV     	CAS     	138	1	ARICA           	0	540471	0	0	427	31	14695	1	44	NO	PAGA
1297	M       	500000	45	UNV     	CAS     	39	84	SANTIAGO        	0	1224	0	327764	1053	0	326	2	10	NO	PAGA
1298	M       	4500000	43	UNV     	CAS     	55	90	SANTIAGO        	1538801	-12440	0	1000000	2555	44	6939	1	20	SI	PAGA
1299	F       	600000	32	UNV     	CAS     	34	29	LA SERENA       	0	400000	0	350000	0	0	355	0	20	NO	NO PAGA
1300	M       	450000	51	MED     	CAS     	91	279	PANGUIPULLI     	0	181015	0	250000	196	0	256	1	17	NO	NO PAGA
1301	F       	526000	49	UNV     	CAS     	49	80	SANTIAGO        	0	450000	0	0	82	0	2	1	17	NO	PAGA
1302	F       	5960000	33	TEC     	SOL     	48	89	SANTIAGO        	0	500000	0	0	57	0	0	1	13	NO	NO PAGA
1303	F       	823000	48	UNV     	CAS     	48	87	SANTIAGO        	0	21772	0	483731	487	0	492	1	37	NO	PAGA
1304	M       	800000	51	MED     	CAS     	78	182	LINARES         	0	250000	0	0	0	0	7257	0	38	NO	NO PAGA
1305	F       	440000	32	UNV     	SOL     	37	105	SANTIAGO        	0	100000	0	85000	213	0	372	1	16	NO	NO PAGA
1306	M       	3200000	48	MED     	CAS     	84	102	SANTIAGO        	0	2000000	0	500000	1770	0	510	1	80	NO	NO PAGA
1307	M       	1032000	39	MED     	CAS     	56	138	RENGO           	0	0	0	263751	102	0	241	1	51	NO	NO PAGA
1308	M       	690000		TEC     	SOL     	15	513	CON-CON         	0	899994	0	0	13	17	77	1	19	NO	NO PAGA
1309	M       	680000	31	MED     	SEP     	44	176	SAN CLEMENTE    	0	176792	0	400000	360	0	407	1	24	SI	NO PAGA
1310	M       	1300000	30	MED     	CAS     	90	90	SANTIAGO        	0	29395	0	727505	3336	0	8306	3	32	NO	NO PAGA
1311	F       	1200000	52	UNV     	CAS     	27	226	CONCEPCION      	2715249	500000	0	1000000	3857	0	14062	3	22	SI	PAGA
1312	F       	740000	43	MED     	CAS     	65	74	SAN ANTONIO     	0	1891842	0	152025	0	0	152	0	11	NO	NO PAGA
1313	M       	620000	45	UNV     	SOL     	90	119	SANTIAGO        	778380	318629	0	102479	1313	0	435	2	12	NO	PAGA
1314	M       	660000	37	UNV     	CAS     	27	226	CONCEPCION      	0	43216	0	300000	848	20	919	2	18	NO	NO PAGA
1315	M       	1348000	38	MED     	CAS     	69	55	SANTA MARIA     	0	2235924	0	0	0	32	4756	0	46	NO	NO PAGA
1316	F       	88000	43	MED     	SOL     	93	89	SANTIAGO        	0	542886	0	320639	3993	0	366	3	8	SI	NO PAGA
1317	F       	491000	29	TEC     	SOL     	30	107	SANTIAGO        	0	167092	0	0	21	0	47	1	18	NO	NO PAGA
1318	F       	1000000	46	UNV     	SOL     	138	1	ARICA           	0	1171587	0	445308	0	0	23366	1	39	NO	PAGA
1319	M       	1306000	32	TEC     	CAS     	17	106	SANTIAGO        	0	24627	0	1000000	421	56	2585	1	62	NO	NO PAGA
1320	M       	633000	35	TEC     	CAS     	39	84	SANTIAGO        	0	73360	0	0	251	0	0	1	23	NO	NO PAGA
1321	M       	1450000	50	MED     	SOL     	138	1	ARICA           	752613	2000000	0	1486534	4263	0	55627	2	30	NO	PAGA
1322	M       	573000	47	UNV     	CAS     	138	1	ARICA           	0	600000	0	22740	574	0	449	1	17	NO	PAGA
1323	M       	3500000	46	UNV     	SOL     	31	119	SANTIAGO        	4602010	1655780	0	3000000	19404	34	87996	3	16	NO	PAGA
1324	M       	1235000	53	UNV     	SOL     	31	118	SANTIAGO        	0	428461	0	736084	2560	0	1074	3	37	NO	PAGA
1325	F       	2420000	59	MED     	CAS     	60	291	PUERTO MONTT    	0	39924	0	2500000	4874	0	25640	1	80	NO	NO PAGA
1326	M       	710000	36	UNV     	CAS     	63	301	ANCUD           	0	449860	0	89985	1283	0	0	1	16	NO	NO PAGA
1327	F       	1200000	48	MED     	CAS     	66	253	TEMUCO          	0	0	0	0	0	0	0	0	60	NO	NO PAGA
1328	M       	970000	46	UNV     	CAS     	149	105	SANTIAGO        	0	277892	3467503	735001	264	0	12848	2	46	SI	PAGA
1329	M       	500000	38	MED     	SOL     	90	89	SANTIAGO        	0	500000	0	0	0	57	0	0	15	NO	NO PAGA
1330	F       	722000	36	MED     	CAS     	101	87	SANTIAGO        	0	1408858	0	0	456	0	434	1	15	NO	NO PAGA
1331	M       	1000000	53	TEC     	SOL     	27	226	CONCEPCION      	3715777	172528	0	300000	4228	0	306	1	8	NO	PAGA
1332	M       	8000000	43	UNV     	CAS     	16	89	SANTIAGO        	0	999933	0	0	0	0	15067	1	17	NO	PAGA
1333	M       	1150000	40	UNV     	CAS     	31	119	SANTIAGO        	3189393	92973	0	2057835	4716	0	2082	3	11	SI	PAGA
1334	M       	783000	49	UNV     	SEP     	127	85	SANTIAGO        	0	856723	0	0	16	0	0	1	31	NO	PAGA
1335	M       	1500000	57	UNV     	CAS     	90	90	SANTIAGO        	0	111556	0	5971717	664	0	6095	1	69	NO	NO PAGA
1336	F       	4420000	37	TEC     	VIU     	21	5	IQUIQUE         	0	1000000	0	2260760	16	45	2091	1	50	NO	NO PAGA
1337	F       	600000	49	UNV     	CAS     	62	292	PUERTO VARAS    	0	0	0	0	1	0	0	1	24	NO	NO PAGA
1338	F       	1852000	57	MED     	CAS     	85	88	SANTIAGO        	0	0	0	0	349	0	0	1	80	NO	NO PAGA
1339	M       	835000	49	UNV     	SEP     	76	98	SANTIAGO        	1001973	1074440	0	978720	1130	0	962	2	21	NO	PAGA
1340	F       	1580000	50	MED     	CAS     	56	131	RANCAGUA        	1269214	0	0	473143	1678	0	608	1	79	NO	NO PAGA
1341	M       	80000	46	MED     	CAS     	55	90	SANTIAGO        	0	650000	0	1000000	0	0	3625	1	31	SI	PAGA
1342	M       	582000	55	UNV     	SOL     	27	226	CONCEPCION      	1415178	300000	0	0	1692	20	4217	1	7	NO	PAGA
1343	M       	800000	46	MED     	CAS     	31	118	SANTIAGO        	0	300000	0	800000	758	0	1006	1	33	SI	PAGA
1344	F       	1101000	47	UNV     	CAS     	71	326	PUNTA ARENAS    	1213865	587389	0	0	2566	24	2	2	30	NO	NO PAGA
1345	M       	734000	49	UNV     	SOL     	138	1	ARICA           	0	250000	0	297416	2406	3	24	2	6	NO	PAGA
1346	M       	5000000	38	MED     	CAS     	90	92	SANTIAGO        	0	0	0	0	1948	24	8900	1	5	NO	PAGA
1347	M       	657000	52	UNV     	CAS     	31	119	SANTIAGO        	0	0	0	0	504	0	0	1	22	NO	PAGA
1348	F       	95000	59	TEC     	SOL     	14	22	COPIAPO         	0	800000	0	610575	1629	0	527	1	22	SI	NO PAGA
1349	F       	7730000	37	TEC     	SOL     	90	89	SANTIAGO        	0	650000	0	0	0	0	359	0	32	NO	NO PAGA
1350	M       	1100000	30	TEC     	CAS     	90	92	SANTIAGO        	0	285140	0	659560	1527	0	1731	2	40	NO	PAGA
1351	M       	4450000	44	        	CAS     	31	119	SANTIAGO        	2073061	17561	0	1000000	2567	0	1021	1	15	SI	PAGA
1352	M       	460000	55	TEC     	CAS     	27	226	CONCEPCION      	499409	5562	0	340425	880	1	325	1	10	NO	PAGA
1353	F       	852000	60	MED     	CAS     	18	118	SANTIAGO        	0	925728	0	0	579	0	0	1	34	SI	NO PAGA
1354	M       	1000000	34	TEC     	SOL     	22	1	ARICA           	0	63081	0	1317428	469	0	12497	2	46	NO	NO PAGA
1355	F       	596000	34	TEC     	SEP     	14	85	SANTIAGO        	0	0	0	0	0	0	0	0	24	NO	NO PAGA
1356	F       	800000	48	UNV     	CAS     	31	119	SANTIAGO        	1680895	89899	0	614591	3408	0	489	1	6	NO	PAGA
1357	F       	1500000	40	MED     	CAS     	52	118	SANTIAGO        	0	1207	0	300000	3034	0	306	3	45	SI	PAGA
1358	F       	51800	53	TEC     	SOL     	25	88	SANTIAGO        	0	522938	0	496620	531	0	161	1	69	SI	NO PAGA
1359	F       	500000	47	MED     	CAS     	103	115	SANTIAGO        	0	210273	0	552842	0	6	0	1	18	SI	PAGA
1360	F       	6030000	36	TEC     	VIU     	21	502	CHUQUICAMATA    	0	1029809	2559888	86638	20	18	3182	1	53	NO	NO PAGA
1361	M       	1300000	52	UNV     	SOL     	90	86	SANTIAGO        	0	0	0	0	3464	0	18618	2	31	NO	PAGA
1362	M       	2086000	53	UNV     	SOL     	98	88	SANTIAGO        	0	550000	0	1192272	3085	0	7396	1	80	NO	PAGA
1363	M       	2210000	47	UNV     	CAS     	31	119	SANTIAGO        	0	1937257	0	1416067	5497	0	21772	3	78	NO	PAGA
1364	M       	85100	45	MED     	CAS     	92	88	SANTIAGO        	0	315418	0	500000	367	0	509	1	42	NO	PAGA
1365	M       	1100000	49	UNV     	SOL     	155	88	SANTIAGO        	0	900000	0	4352	816	0	515	1	46	NO	PAGA
1366	M       	6000000	43	MED     	CAS     	31	119	SANTIAGO        	0	600000	0	0	0	0	641	1	22	NO	PAGA
1367	M       	3000000	51	TEC     	CAS     	90	86	SANTIAGO        	0	0	32178613	0	192	0	34889	1	80	NO	NO PAGA
1368	F       	5580000	35	TEC     	VIU     	61	284	OSORNO          	0	368898	0	500000	1332	0	540	1	15	NO	NO PAGA
1369	F       	61600	50	TEC     	SOL     	67	193	CHILLAN         	0	0	0	0	0	0	0	0	24	SI	NO PAGA
1370	F       	445000	37	MED     	CAS     	48	85	SANTIAGO        	0	0	0	0	191	0	0	1	16	NO	NO PAGA
1371	M       	56300	45	UNV     	SEP     	55	90	SANTIAGO        	0	0	0	0	378	27	0	1	64	NO	PAGA
1372	M       	5540000	43	UNV     	CAS     	55	90	SANTIAGO        	760622	20765		500000	3264	0	1019	3	7	NO	PAGA
1373	M       	1850000	49	UNV     	SOL     	155	88	SANTIAGO        	0	2232903	0	0	277	43	20001	1	80	NO	PAGA
1374	M       	458000	35	UNV     	CAS     	122	93	SANTIAGO        	0	250000	0	0	25	0	0	1	16	NO	NO PAGA
1375	M       	513000	45	UNV     	CAS     	73	89	SANTIAGO        	537052	384512	0	700000	903	0	714	1	12	NO	PAGA
1376	F       	640000	48	UNV     	CAS     	31	119	SANTIAGO        	0	2192	0	423892	1810	0	23521	2	8	NO	PAGA
1377	F       	8350000	37	TEC     	SOL     	104	80	SANTIAGO        	0	500000	0	0	0	0	134	0	13	NO	NO PAGA
1378	M       	1652000	41	UNV     	CAS     	39	93	SANTIAGO        	0	176876	0	1973851	3768	0	2836	2	62	SI	PAGA
1379	F       	1800000	34	MED     	CAS     	90	88	SANTIAGO        	0	1000000	0	0	53	74	10	1	80	NO	NO PAGA
1380	F       	702000	33	UNV     	CAS     	90	80	SANTIAGO        	989156	500000	0	0	1131	0	848	1	14	NO	NO PAGA
1381	M       	7000000	38	UNV     	CAS     	35	106	SANTIAGO        	0	106348	0	0	251	0	549	1	51	NO	PAGA
1382	M       	6000000	44	UNV     	CAS     	55	90	SANTIAGO        	0	600000	0	0	0	0	3240	1	34	NO	PAGA
1383	M       	69000	54	MED     	CAS     	55	90	SANTIAGO        	0	500000	0	0	0	8	0	1	16	NO	PAGA
1384	F       	3000000	51	MED     	CAS     	90	86	SANTIAGO        	0	0	32178613	0	192	0	34889	1	80	NO	NO PAGA
1385	F       	71000	60	MED     	SOL     	18	88	SANTIAGO        	0	0	0	0	0	35	247	0	60	SI	NO PAGA
1386	M       	66700	53	MED     	CAS     	30	85	SANTIAGO        	0	1100000	0	832141	0	35	5512	1	80	NO	PAGA
1387	M       	1500000	55	UNV     	SOL     	138	1	ARICA           	0	499542	0	11862	982	0	19	2	66	NO	PAGA
1388	M       	3000000	39	MED     	CAS     	90	16	ANTOFAGASTA     	0	800000	0	0	376	74	35173	1	80	NO	NO PAGA
1389	M       	1389000	36	        	CAS     	22	1	ARICA           	0	544079	0	902761	577	0	71	1	64	SI	NO PAGA
1390	F       	700000	32	TEC     	CAS     	31	119	SANTIAGO        	423549	480004	0	0	546	15	0	1	19	NO	NO PAGA
1391	M       	55000	40	UNV     	CAS     	16	88	SANTIAGO        	0	255409	0	533215	250	86	292	1	53	NO	PAGA
1392	M       	1200000	29	TEC     	SOL     	13	16	ANTOFAGASTA     	0	438043	0	0	1008	0	799	1	50	NO	NO PAGA
1393	M       	672000	50	TEC     	CAS     	95	316	AYSEN           	0	250000	0	0	868	0	0	1	19	NO	NO PAGA
1394	F       	50000	47	TEC     	SOL     	18	85	SANTIAGO        	0	0	0	0	1506	0	2596	1	60	SI	NO PAGA
1395	M       	58000	55	MED     	CAS     	55	90	SANTIAGO        	1182876	25564	0	0	2971	0	0	2	12	NO	PAGA
1396	M       	975000	47	MED     	CAS     	72	504	EL SALVADOR     	0	8224	0	1000000	2790	0	1021	3	21	SI	NO PAGA
1397		1550000	37	TEC     	CAS     	52	86	SANTIAGO        	0	1300000	0	0	0	46	0	0	80	NO	NO PAGA
1398	F       	444000	28	EUN     	SOL     	132	99	SANTIAGO        	0	206506	0	0	664	0	0	3	12	NO	NO PAGA
1399	F       	62500	38	TEC     	SOL     	92	89	SANTIAGO        	0	702482	0	0	1	26	0	1	51	SI	NO PAGA
1400	F       	750000	29	UNV     	CAS     	27	226	CONCEPCION      	0	977756	0	0	15	0	0	1	28	SI	PAGA
1401	M       	81600	45	UNV     	CAS     	55	90	SANTIAGO        	0	225384	830190	0	0	0	0	1	26	NO	PAGA
1402	M       	440000	49	UNV     	CAS     	84	85	SANTIAGO        	0	5262	0	164158	242	0	0	1	16	NO	PAGA
1403	M       	4870000	41	MED     	CAS     	55	90	SANTIAGO        	0	1199479	0	1287673	1070	0	39930	2	80	NO	PAGA
1404	M       	600000	41	MED     	SOL     	122	504	EL SALVADOR     	0	0	0	0	94	0	0	1	24	NO	NO PAGA
1405	F       	800000	34	TEC     	SOL     	62	292	PUERTO VARAS    	0	800000	0	0	1113	0	0	1	29	NO	NO PAGA
1406	F       	78400	51	MED     	SOL     	94	301	ANCUD           	0	490482	0	0	0	14	12	0	80	SI	NO PAGA
1407	M       	489000	48	UNV     	CAS     	108	115	SANTIAGO        	0	600000	0	0	686	0	0	3	13	NO	PAGA
1408	M       	70000	45	MED     	CAS     	55	90	SANTIAGO        	0	500845	1414360	450224	68	0	1989	1	23	NO	PAGA
1409	F       	8000000	34	TEC     	SEP     	116	131	RANCAGUA        	0	600000	0	98638	0	0	20	0	12	NO	NO PAGA
1410	M       	867000	33	MED     	SOL     	138	89	SANTIAGO        	0	1050000	0	0	0	20	9779	0	33	SI	NO PAGA
1411	M       	50000	51	UNV     	SEP     	55	90	SANTIAGO        	0	600000	0	0	121	0	5009	1	35	NO	PAGA
1412	M       	821000	40	MED     	CAS     	15	66	VALPARAISO      	0	800000	0	0	9	0	0	1	34	NO	NO PAGA
1413	F       	938000	36	MED     	CAS     	88	67	VINA DEL MAR    	0	563277	0	0	0	0	17	0	42	NO	NO PAGA
1414	M       	576000	55	UNV     	SOL     	132	99	SANTIAGO        	0	300000	0	839468	13	0	3677	1	21	SI	NO PAGA
1415	F       	70000	40	TEC     	SOL     	86	49	LOS ANDES       	0	400000	0	0	0	0	0	0	17	SI	NO PAGA
1416	M       	1500000	52	MED     	CAS     	138	1	ARICA           	0	288749	0	2600000	11	0	2654	1	73	SI	PAGA
1417	F       	500000	26	UNV     	SOL     	83	88	SANTIAGO        	0	0	0	202238	0	0	357	1	20	NO	PAGA
1418	F       	500000	49	MED     	VIU     	77	227	TALCAHUANO      	0	913419	0	0	480	0	576	1	11	NO	NO PAGA
1419	M       	834000	49	BAS     	SEP     	19	115	SANTIAGO        	0	600000	0	0	1080	3	0	1	31	NO	PAGA
1420	F       	70000	51	TEC     	SOL     	90	90	SANTIAGO        	0	2000000	0	0	2220	1	21877	1	74	SI	NO PAGA
1421	M       	828000	55	UNV     	SOL     	32	89	SANTIAGO        	0	400000	0	387613	149	0	446	1	38	NO	PAGA
1422	M       	90000	43	UNV     	CAS     	55	90	SANTIAGO        	0	58281	0	270878	322	5	0	2	50	NO	PAGA
1423		892000	45	UNV     	CAS     	31	119	SANTIAGO        	3013468	900000	0	509312	3245	0	1943	1	6	SI	PAGA
1424	M       	600000	23	TEC     	SOL     	90	97	SANTIAGO        	0	285070	0	130936	0	0	16308	1	22	NO	PAGA
1425	M       	773000	55	MED     	SOL     	144	86	SANTIAGO        	0	1168253	0	1131438	1774	0	1610	3	21	NO	PAGA
1426	M       	6000000	44	UNV     	CAS     	108	86	SANTIAGO        	0	749980	0	238881	1	0	0	1	34	NO	PAGA
1427	M       	710000	47	UNV     	SOL     	24	90	SANTIAGO        	0	1215508	0	398202	290	0	22	1	17	NO	PAGA
1428	F       	650000	42	MED     	SOL     	76	98	SANTIAGO        	0	436714	0	0	61	0	0	1	22	NO	NO PAGA
1429	F       	6350000	31	TEC     	CAS     	10	5	IQUIQUE         	1536004	750000	0	313092	1766	40	0	1	34	NO	NO PAGA
1430	M       	63000	42	UNV     	CAS     	55	90	SANTIAGO        	0	77598	0	189822	649	11	191	1	34	NO	PAGA
1431	F       	962000	37	TEC     	CAS     	60	292	PUERTO VARAS    	0	1200000	0	0	16	0	0	1	37	NO	NO PAGA
1432	M       	893000	52	UNV     	SOL     	138	1	ARICA           	0	1945800	0	0	132	0	0	1	26	NO	PAGA
1433	F       	2170000	43	MED     	CAS     	92	117	SANTIAGO        	0	0	0	0	337	0	2639	3	80	NO	NO PAGA
1434	M       	690000	59	UNV     	SOL     	86	49	LOS ANDES       	997565	0	0	0	1186	0	0	1	16	NO	NO PAGA
1435	M       	8000000	42	MED     	CAS     	52	91	SANTIAGO        	0	348949	0	107896	341	0	255	1	20	NO	PAGA
1436	F       	1200000	45	UNV     	CAS     	24	85	SANTIAGO        	911109	25272	0	400000	2968	0	475	2	31	SI	PAGA
1437	M       	2000000	34	UNV     	SOL     	77	227	TALCAHUANO      	0	1100137	0	3576394	0	0	906	0	80	NO	NO PAGA
1438	F       	637000	28	UNV     	SOL     	60	291	PUERTO MONTT    	0	249367	0	250000	347	0	255	2	23	NO	NO PAGA
1439	F       	6800000	31	TEC     	SOL     	79	148	SAN FERNANDO    	0	0	0	0	0	3	842	0	29	SI	NO PAGA
1440	F       	6140000	36	TEC     	SOL     	52	128	PENAFLOR        	0	300000	0	1657036	7819	8	2855	1	80	NO	NO PAGA
1441	M       	630000	46	UNV     	CAS     	71	326	PUNTA ARENAS    	0	238008	0	0	11	0	0	1	23	NO	NO PAGA
1442	F       	533000	32	MED     	CAS     	94	301	ANCUD           	0	129859	0	300000	115	0	307	1	21	NO	NO PAGA
1443	M       	1500000	42	UNV     	CAS     	45	89	SANTIAGO        	0	1700000	0	0	1423	27	2518	1	58	NO	PAGA
1444	M       	1230000	50	MED     	CAS     	31	119	SANTIAGO        	0	6741	0	0	2975	0	0	3	32	NO	PAGA
1445	M       	560000	49	UNV     	SOL     	45	84	SANTIAGO        	0	400000	0	3432	183	0	4	1	19	SI	PAGA
1446	M       	54300	40	UNV     	CAS     	55	90	SANTIAGO        	0	420247	0	400000	166	37	407	1	34	NO	PAGA
1447	M       	686000	43	UNV     	CAS     	132	105	SANTIAGO        	0	300000	0	217189	1306	0	222	1	15	SI	PAGA
1448	M       	500000	50	UNV     	CAS     	31	119	SANTIAGO        	0	2190	0	388543	236	0	2018	1	18	NO	PAGA
1449	M       	710000	40	TEC     	CAS     	43	70	QUILPUE         	0	202875	0	481363	515	0	2996	1	24	SI	NO PAGA
1450	F       	5500000	33	MED     	SOL     	90	99	SANTIAGO        	0	994295	0	703	415	0	651	1	19	NO	NO PAGA
1451	M       	7870000	41	UNV     	CAS     	55	90	SANTIAGO        	791828	0	0	300000	855	0	304	1	21	NO	PAGA
1452	M       	797000	29	UNV     	SOL     	14	22	COPIAPO         	0	250000	0	152227	11	0	95	1	38	NO	NO PAGA
1453	M       	1000000	53	UNV     	SOL     	18	118	SANTIAGO        	0	36054	0	400000	1346	0	0	2	37	NO	PAGA
1454	M       	700000	41	UNV     	CAS     	31	119	SANTIAGO        	0	26246	1597377	0	459	0	477	1	24	NO	PAGA
1455	F       	5250000	30	MED     	VIU     	76	80	SANTIAGO        	0	137104	0	100000	120	0	102	1	19	NO	NO PAGA
1456	M       	1100000	54	MED     	VIU     	138	1	ARICA           	0	153687	0	1500000	1133	0	2560	2	44	NO	PAGA
1457	F       	452000	30	TEC     	CAS     	84	80	SANTIAGO        	0	165046	0	250000	138	0	255	2	17	NO	PAGA
1458	M       	1000000	47	UNV     	CAS     	18	93	SANTIAGO        	0	800000	0	124713	1244	0	0	1	38	NO	PAGA
1459	F       	8000000	34	MED     	VIU     	74	272	VALDIVIA        	254925	593320	0	0	357	0	0	1	30	SI	NO PAGA
1460	F       	450000	41	MED     	CAS     	90	98	SANTIAGO        	0	0	0	0	0	10	0	0	18	NO	NO PAGA
1461	F       	1200000	53	UNV     	CAS     	45	88	SANTIAGO        	0	1000000	0	764805	0	0	141	1	50	NO	PAGA
1462	M       	8280000	42	UNV     	CAS     	122	115	SANTIAGO        	0	12265	0	86130	684	0	102	2	16	SI	PAGA
1463	M       	700000	27	TEC     	CAS     	13	80	SANTIAGO        	0	0	0	0	1575	0	458	2	13	NO	NO PAGA
1464	F       	700000	59	TEC     	CAS     	90	67	VINA DEL MAR    	0	1500000	0	0	0	0	8	0	13	NO	NO PAGA
1465	F       	800000	29	TEC     	SOL     	122	105	SANTIAGO        	1502725	500000	0	0	3249	0	619	1	8	NO	NO PAGA
1466	F       	1139000	49	MED     	CAS     	27	226	CONCEPCION      	1323910	140172	0	1000000	1497	0	1022	1	42	NO	NO PAGA
1467	F       	1000000	50	UNV     	SOL     	139	88	SANTIAGO        	0	0	0	0	0	0	0	0	50	NO	NO PAGA
1468	M       	800000	55	UNV     	CAS     	138	1	ARICA           	0	300000	0	1500000	0	0	1531	1	37	NO	PAGA
1469	M       	1039000	46	UNV     	CAS     	53	86	SANTIAGO        	0	0	0	22394	0	0	23	0	52	NO	NO PAGA
1470	M       	70000	43	UNV     	CAS     	122	105	SANTIAGO        	0	664771	0	1000000	298	0	1131	1	48	NO	PAGA
1471	M       	750000	49	UNV     	CAS     	138	1	ARICA           	0	549800	0	1809695	912	0	29553	3	29	NO	PAGA
1472	F       	5820000	34	TEC     	CAS     	16	91	SANTIAGO        	0	550000	0	0	0	31	0	0	35	NO	NO PAGA
1473	M       	5000000	43	MED     	CAS     	31	119	SANTIAGO        	4060671	11633	0	703147	5010	0	483	1	62	NO	PAGA
1474	F       	58600	54	TEC     	SOL     	17	70	QUILPUE         	0	300000	9897570	461751	0	0	11202	0	21	SI	NO PAGA
1475	M       	734000	55	MED     	CAS     	27	226	CONCEPCION      	0	250000	0	297416	2406	3	24	2	6	NO	PAGA
1476	M       	869000	52	MED     	SOL     	128	88	SANTIAGO        	0	942081	0	0	0	57	16512	1	35	NO	PAGA
1477	M       	560000	27	BAS     	SOL     	67	105	SANTIAGO        	0	240767	0	115040	221	0	0	1	20	NO	PAGA
1478	F       	5000000	37	TEC     	SOL     	73	86	SANTIAGO        	0	430700	0	0	0	32	0	0	39	NO	NO PAGA
1479	M       	2500000	47	UNV     	CAS     	138	1	ARICA           	0	6810165	0	4489464	8213	53	7108	2	68	NO	PAGA
1480	M       	60000	42	UNV     	CAS     	55	90	SANTIAGO        	0	748462	0	1000000	9436	0	54295	1	13	NO	PAGA
1481	M       	1066000	45	MED     	CAS     	31	119	SANTIAGO        	0	1150000	0	489074	10	0	558	1	42	NO	PAGA
1482	M       	590000	45	TEC     	CAS     	90	80	SANTIAGO        	0	550000	0	0	420	13	3	1	19	NO	NO PAGA
1483	M       	5260000	44	UNV     	CAS     	55	90	SANTIAGO        	3761330	981190	0	500000	5046	38	2200	2	20	NO	PAGA
1484	F       	75000	38	TEC     	SOL     	45	88	SANTIAGO        	0	1497766	0	0	2	0	0	1	15	SI	NO PAGA
1485	M       	6000000	43	MED     	CAS     	55	90	SANTIAGO        	0	324477	0	1500000	928	23	4058	1	80	SI	PAGA
1486	F       	946000	50	UNV     	CAS     	31	119	SANTIAGO        	1012868	880	0	401861	870	0	463	3	38	NO	PAGA
1487	M       	1296000	50	UNV     	VIU     	31	119	SANTIAGO        	3308393	48878	0	1532139	5568	0	1825	3	10	NO	PAGA
1488	M       	530000	51	MED     	CAS     	138	1	ARICA           	775305	200000	0	119492	1076	33	11378	1	11	NO	PAGA
1489	M       	1200000	47	UNV     	CAS     	138	1	ARICA           	2550608	229842	0	0	3193	0	510	1	29	SI	PAGA
