ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;Crédito_1;Crédito_2;Crédito_3;Crédito_4;Monto solicitado;Días de Mora;Monto Deuda Promedio;Número de meses inactivo;numero de cuotas;Aval;PAGA
1,279;M       ;;55;UNV     ;CAS     ;27;226;CONCEPCION      ;1,604,251;704,306;0;179,867;1,962;0;0;1;37;SI;PAGA
1,280;F       ;65,700;43;MED     ;SEP     ;122;92;SANTIAGO        ;0;0;0;0;0;28;0;0;55;SI;NO PAGA
1,281;M       ;500,000;47;UNV     ;CAS     ;138;1;ARICA           ;0;250,000;0;0;0;0;7;1;18;NO;PAGA
1,282;F       ;600,000;27;MED     ;CAS     ;88;67;VINA DEL MAR    ;0;98,708;0;382,281;271;0;389;1;22;NO;NO PAGA
1,283;M       ;1,450,000;37;UNV     ;SOL     ;14;22;COPIAPO         ;1,417,578;1,353,610;0;0;1,875;29;17;1;45;NO;NO PAGA
1,284;M       ;500,000;53;TEC     ;SOL     ;81;59;QUILLOTA        ;0;0;0;0;467;36;61,412;2;16;NO;NO PAGA
1,285;M       ;650,000;51;TEC     ;CAS     ;138;1;ARICA           ;0;44,615;0;47,786;2,111;0;16;3;5;SI;PAGA
1,286;M       ;700,000;37;TEC     ;CAS     ;56;148;SAN FERNANDO    ;0;436,583;0;0;332;0;0;2;24;NO;NO PAGA
1,287;M       ;1,600,000;41;TEC     ;CAS     ;82;90;SANTIAGO        ;1,552,266;550,000;0;0;1,673;0;801;2;75;NO;NO PAGA
1,288;M       ;1,300,000;34;UNV     ;CAS     ;123;105;SANTIAGO        ;0;500,000;0;0;29;2;0;1;60;NO;NO PAGA
1,289;M       ;583,000;46;MED     ;CAS     ;138;1;ARICA           ;0;22,832;0;400,000;441;0;408;1;19;NO;PAGA
1,290;M       ;1,200,000;40;UNV     ;SEP     ;30;98;SANTIAGO        ;1,807,305;2,300,000;0;617,552;2,654;0;699;3;19;NO;NO PAGA
1,291;M       ;630,000;50;UNV     ;CAS     ;138;1;ARICA           ;0;91,535;0;20;1,137;0;0;2;14;NO;PAGA
1,292;F       ;47,300;56;TEC     ;SOL     ;118;88;SANTIAGO        ;0;2,495,425;0;0;0;18;0;0;80;;NO PAGA
1,293;F       ;45,000;42;TEC     ;SOL     ;131;85;SANTIAGO        ;0;900,000;0;1,173,215;402;0;8,712;1;80;SI;NO PAGA
1,294;M       ;1,270,000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;1,029,967;1,200,000;0;320,358;144;0;3;1;42;NO;PAGA
1,295;M       ;1,300,000;55;TEC     ;SEP     ;27;226;CONCEPCION      ;0;343,962;0;255,186;6;0;246;1;62;NO;PAGA
1,296;M       ;985,000;47;UNV     ;CAS     ;138;1;ARICA           ;0;540,471;0;0;427;31;14,695;1;44;NO;PAGA
1,297;M       ;500,000;45;UNV     ;CAS     ;39;84;SANTIAGO        ;0;1,224;0;327,764;1,053;0;326;2;10;NO;PAGA
1,298;M       ;4,500,000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;1,538,801;-12,440;0;1,000,000;2,555;44;6,939;1;20;SI;PAGA
1,299;F       ;600,000;32;UNV     ;CAS     ;34;29;LA SERENA       ;0;400,000;0;350,000;0;0;355;0;20;NO;NO PAGA
1,300;M       ;450,000;51;MED     ;CAS     ;91;279;PANGUIPULLI     ;0;181,015;0;250,000;196;0;256;1;17;NO;NO PAGA
1,301;F       ;526,000;49;UNV     ;CAS     ;49;80;SANTIAGO        ;0;450,000;0;0;82;0;2;1;17;NO;PAGA
1,302;F       ;5,960,000;33;TEC     ;SOL     ;48;89;SANTIAGO        ;0;500,000;0;0;57;0;0;1;13;NO;NO PAGA
1,303;F       ;823,000;48;UNV     ;CAS     ;48;87;SANTIAGO        ;0;21,772;0;483,731;487;0;492;1;37;NO;PAGA
1,304;M       ;800,000;51;MED     ;CAS     ;78;182;LINARES         ;0;250,000;0;0;0;0;7,257;0;38;NO;NO PAGA
1,305;F       ;440,000;32;UNV     ;SOL     ;37;105;SANTIAGO        ;0;100,000;0;85,000;213;0;372;1;16;NO;NO PAGA
1,306;M       ;3,200,000;48;MED     ;CAS     ;84;102;SANTIAGO        ;0;2,000,000;0;500,000;1,770;0;510;1;80;NO;NO PAGA
1,307;M       ;1,032,000;39;MED     ;CAS     ;56;138;RENGO           ;0;0;0;263,751;102;0;241;1;51;NO;NO PAGA
1,308;M       ;690,000;;TEC     ;SOL     ;15;513;CON-CON         ;0;899,994;0;0;13;17;77;1;19;NO;NO PAGA
1,309;M       ;680,000;31;MED     ;SEP     ;44;176;SAN CLEMENTE    ;0;176,792;0;400,000;360;0;407;1;24;SI;NO PAGA
1,310;M       ;1,300,000;30;MED     ;CAS     ;90;90;SANTIAGO        ;0;29,395;0;727,505;3,336;0;8,306;3;32;NO;NO PAGA
1,311;F       ;1,200,000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;2,715,249;500,000;0;1,000,000;3,857;0;14,062;3;22;SI;PAGA
1,312;F       ;740,000;43;MED     ;CAS     ;65;74;SAN ANTONIO     ;0;1,891,842;0;152,025;0;0;152;0;11;NO;NO PAGA
1,313;M       ;620,000;45;UNV     ;SOL     ;90;119;SANTIAGO        ;778,380;318,629;0;102,479;1,313;0;435;2;12;NO;PAGA
1,314;M       ;660,000;37;UNV     ;CAS     ;27;226;CONCEPCION      ;0;43,216;0;300,000;848;20;919;2;18;NO;NO PAGA
1,315;M       ;1,348,000;38;MED     ;CAS     ;69;55;SANTA MARIA     ;0;2,235,924;0;0;0;32;4,756;0;46;NO;NO PAGA
1,316;F       ;88,000;43;MED     ;SOL     ;93;89;SANTIAGO        ;0;542,886;0;320,639;3,993;0;366;3;8;SI;NO PAGA
1,317;F       ;491,000;29;TEC     ;SOL     ;30;107;SANTIAGO        ;0;167,092;0;0;21;0;47;1;18;NO;NO PAGA
1,318;F       ;1,000,000;46;UNV     ;SOL     ;138;1;ARICA           ;0;1,171,587;0;445,308;0;0;23,366;1;39;NO;PAGA
1,319;M       ;1,306,000;32;TEC     ;CAS     ;17;106;SANTIAGO        ;0;24,627;0;1,000,000;421;56;2,585;1;62;NO;NO PAGA
1,320;M       ;633,000;35;TEC     ;CAS     ;39;84;SANTIAGO        ;0;73,360;0;0;251;0;0;1;23;NO;NO PAGA
1,321;M       ;1,450,000;50;MED     ;SOL     ;138;1;ARICA           ;752,613;2,000,000;0;1,486,534;4,263;0;55,627;2;30;NO;PAGA
1,322;M       ;573,000;47;UNV     ;CAS     ;138;1;ARICA           ;0;600,000;0;22,740;574;0;449;1;17;NO;PAGA
1,323;M       ;3,500,000;46;UNV     ;SOL     ;31;119;SANTIAGO        ;4,602,010;1,655,780;0;3,000,000;19,404;34;87,996;3;16;NO;PAGA
1,324;M       ;1,235,000;53;UNV     ;SOL     ;31;118;SANTIAGO        ;0;428,461;0;736,084;2,560;0;1,074;3;37;NO;PAGA
1,325;F       ;2,420,000;59;MED     ;CAS     ;60;291;PUERTO MONTT    ;0;39,924;0;2,500,000;4,874;0;25,640;1;80;NO;NO PAGA
1,326;M       ;710,000;36;UNV     ;CAS     ;63;301;ANCUD           ;0;449,860;0;89,985;1,283;0;0;1;16;NO;NO PAGA
1,327;F       ;1,200,000;48;MED     ;CAS     ;66;253;TEMUCO          ;0;0;0;0;0;0;0;0;60;NO;NO PAGA
1,328;M       ;970,000;46;UNV     ;CAS     ;149;105;SANTIAGO        ;0;277,892;3,467,503;735,001;264;0;12,848;2;46;SI;PAGA
1,329;M       ;500,000;38;MED     ;SOL     ;90;89;SANTIAGO        ;0;500,000;0;0;0;57;0;0;15;NO;NO PAGA
1,330;F       ;722,000;36;MED     ;CAS     ;101;87;SANTIAGO        ;0;1,408,858;0;0;456;0;434;1;15;NO;NO PAGA
1,331;M       ;1,000,000;53;TEC     ;SOL     ;27;226;CONCEPCION      ;3,715,777;172,528;0;300,000;4,228;0;306;1;8;NO;PAGA
1,332;M       ;8,000,000;43;UNV     ;CAS     ;16;89;SANTIAGO        ;0;999,933;0;0;0;0;15,067;1;17;NO;PAGA
1,333;M       ;1,150,000;40;UNV     ;CAS     ;31;119;SANTIAGO        ;3,189,393;92,973;0;2,057,835;4,716;0;2,082;3;11;SI;PAGA
1,334;M       ;783,000;49;UNV     ;SEP     ;127;85;SANTIAGO        ;0;856,723;0;0;16;0;0;1;31;NO;PAGA
1,335;M       ;1,500,000;57;UNV     ;CAS     ;90;90;SANTIAGO        ;0;111,556;0;5,971,717;664;0;6,095;1;69;NO;NO PAGA
1,336;F       ;4,420,000;37;TEC     ;VIU     ;21;5;IQUIQUE         ;0;1,000,000;0;2,260,760;16;45;2,091;1;50;NO;NO PAGA
1,337;F       ;600,000;49;UNV     ;CAS     ;62;292;PUERTO VARAS    ;0;0;0;0;1;0;0;1;24;NO;NO PAGA
1,338;F       ;1,852,000;57;MED     ;CAS     ;85;88;SANTIAGO        ;0;0;0;0;349;0;0;1;80;NO;NO PAGA
1,339;M       ;835,000;49;UNV     ;SEP     ;76;98;SANTIAGO        ;1,001,973;1,074,440;0;978,720;1,130;0;962;2;21;NO;PAGA
1,340;F       ;1,580,000;50;MED     ;CAS     ;56;131;RANCAGUA        ;1,269,214;0;0;473,143;1,678;0;608;1;79;NO;NO PAGA
1,341;M       ;80,000;46;MED     ;CAS     ;55;90;SANTIAGO        ;0;650,000;0;1,000,000;0;0;3,625;1;31;SI;PAGA
1,342;M       ;582,000;55;UNV     ;SOL     ;27;226;CONCEPCION      ;1,415,178;300,000;0;0;1,692;20;4,217;1;7;NO;PAGA
1,343;M       ;800,000;46;MED     ;CAS     ;31;118;SANTIAGO        ;0;300,000;0;800,000;758;0;1,006;1;33;SI;PAGA
1,344;F       ;1,101,000;47;UNV     ;CAS     ;71;326;PUNTA ARENAS    ;1,213,865;587,389;0;0;2,566;24;2;2;30;NO;NO PAGA
1,345;M       ;734,000;49;UNV     ;SOL     ;138;1;ARICA           ;0;250,000;0;297,416;2,406;3;24;2;6;NO;PAGA
1,346;M       ;5,000,000;38;MED     ;CAS     ;90;92;SANTIAGO        ;0;0;0;0;1,948;24;8,900;1;5;NO;PAGA
1,347;M       ;657,000;52;UNV     ;CAS     ;31;119;SANTIAGO        ;0;0;0;0;504;0;0;1;22;NO;PAGA
1,348;F       ;95,000;59;TEC     ;SOL     ;14;22;COPIAPO         ;0;800,000;0;610,575;1,629;0;527;1;22;SI;NO PAGA
1,349;F       ;7,730,000;37;TEC     ;SOL     ;90;89;SANTIAGO        ;0;650,000;0;0;0;0;359;0;32;NO;NO PAGA
1,350;M       ;1,100,000;30;TEC     ;CAS     ;90;92;SANTIAGO        ;0;285,140;0;659,560;1,527;0;1,731;2;40;NO;PAGA
1,351;M       ;4,450,000;44;        ;CAS     ;31;119;SANTIAGO        ;2,073,061;17,561;0;1,000,000;2,567;0;1,021;1;15;SI;PAGA
1,352;M       ;460,000;55;TEC     ;CAS     ;27;226;CONCEPCION      ;499,409;5,562;0;340,425;880;1;325;1;10;NO;PAGA
1,353;F       ;852,000;60;MED     ;CAS     ;18;118;SANTIAGO        ;0;925,728;0;0;579;0;0;1;34;SI;NO PAGA
1,354;M       ;1,000,000;34;TEC     ;SOL     ;22;1;ARICA           ;0;63,081;0;1,317,428;469;0;12,497;2;46;NO;NO PAGA
1,355;F       ;596,000;34;TEC     ;SEP     ;14;85;SANTIAGO        ;0;0;0;0;0;0;0;0;24;NO;NO PAGA
1,356;F       ;800,000;48;UNV     ;CAS     ;31;119;SANTIAGO        ;1,680,895;89,899;0;614,591;3,408;0;489;1;6;NO;PAGA
1,357;F       ;1,500,000;40;MED     ;CAS     ;52;118;SANTIAGO        ;0;1,207;0;300,000;3,034;0;306;3;45;SI;PAGA
1,358;F       ;51,800;53;TEC     ;SOL     ;25;88;SANTIAGO        ;0;522,938;0;496,620;531;0;161;1;69;SI;NO PAGA
1,359;F       ;500,000;47;MED     ;CAS     ;103;115;SANTIAGO        ;0;210,273;0;552,842;0;6;0;1;18;SI;PAGA
1,360;F       ;6,030,000;36;TEC     ;VIU     ;21;502;CHUQUICAMATA    ;0;1,029,809;2,559,888;86,638;20;18;3,182;1;53;NO;NO PAGA
1,361;M       ;1,300,000;52;UNV     ;SOL     ;90;86;SANTIAGO        ;0;0;0;0;3,464;0;18,618;2;31;NO;PAGA
1,362;M       ;2,086,000;53;UNV     ;SOL     ;98;88;SANTIAGO        ;0;550,000;0;1,192,272;3,085;0;7,396;1;80;NO;PAGA
1,363;M       ;2,210,000;47;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1,937,257;0;1,416,067;5,497;0;21,772;3;78;NO;PAGA
1,364;M       ;85,100;45;MED     ;CAS     ;92;88;SANTIAGO        ;0;315,418;0;500,000;367;0;509;1;42;NO;PAGA
1,365;M       ;1,100,000;49;UNV     ;SOL     ;155;88;SANTIAGO        ;0;900,000;0;4,352;816;0;515;1;46;NO;PAGA
1,366;M       ;6,000,000;43;MED     ;CAS     ;31;119;SANTIAGO        ;0;600,000;0;0;0;0;641;1;22;NO;PAGA
1,367;M       ;3,000,000;51;TEC     ;CAS     ;90;86;SANTIAGO        ;0;0;32,178,613;0;192;0;34,889;1;80;NO;NO PAGA
1,368;F       ;5,580,000;35;TEC     ;VIU     ;61;284;OSORNO          ;0;368,898;0;500,000;1,332;0;540;1;15;NO;NO PAGA
1,369;F       ;61,600;50;TEC     ;SOL     ;67;193;CHILLAN         ;0;0;0;0;0;0;0;0;24;SI;NO PAGA
1,370;F       ;445,000;37;MED     ;CAS     ;48;85;SANTIAGO        ;0;0;0;0;191;0;0;1;16;NO;NO PAGA
1,371;M       ;56,300;45;UNV     ;SEP     ;55;90;SANTIAGO        ;0;0;0;0;378;27;0;1;64;NO;PAGA
1,372;M       ;5,540,000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;760,622;20,765;;500,000;3,264;0;1,019;3;7;NO;PAGA
1,373;M       ;1,850,000;49;UNV     ;SOL     ;155;88;SANTIAGO        ;0;2,232,903;0;0;277;43;20,001;1;80;NO;PAGA
1,374;M       ;458,000;35;UNV     ;CAS     ;122;93;SANTIAGO        ;0;250,000;0;0;25;0;0;1;16;NO;NO PAGA
1,375;M       ;513,000;45;UNV     ;CAS     ;73;89;SANTIAGO        ;537,052;384,512;0;700,000;903;0;714;1;12;NO;PAGA
1,376;F       ;640,000;48;UNV     ;CAS     ;31;119;SANTIAGO        ;0;2,192;0;423,892;1,810;0;23,521;2;8;NO;PAGA
1,377;F       ;8,350,000;37;TEC     ;SOL     ;104;80;SANTIAGO        ;0;500,000;0;0;0;0;134;0;13;NO;NO PAGA
1,378;M       ;1,652,000;41;UNV     ;CAS     ;39;93;SANTIAGO        ;0;176,876;0;1,973,851;3,768;0;2,836;2;62;SI;PAGA
1,379;F       ;1,800,000;34;MED     ;CAS     ;90;88;SANTIAGO        ;0;1,000,000;0;0;53;74;10;1;80;NO;NO PAGA
1,380;F       ;702,000;33;UNV     ;CAS     ;90;80;SANTIAGO        ;989,156;500,000;0;0;1,131;0;848;1;14;NO;NO PAGA
1,381;M       ;7,000,000;38;UNV     ;CAS     ;35;106;SANTIAGO        ;0;106,348;0;0;251;0;549;1;51;NO;PAGA
1,382;M       ;6,000,000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;600,000;0;0;0;0;3,240;1;34;NO;PAGA
1,383;M       ;69,000;54;MED     ;CAS     ;55;90;SANTIAGO        ;0;500,000;0;0;0;8;0;1;16;NO;PAGA
1,384;F       ;3,000,000;51;MED     ;CAS     ;90;86;SANTIAGO        ;0;0;32,178,613;0;192;0;34,889;1;80;NO;NO PAGA
1,385;F       ;71,000;60;MED     ;SOL     ;18;88;SANTIAGO        ;0;0;0;0;0;35;247;0;60;SI;NO PAGA
1,386;M       ;66,700;53;MED     ;CAS     ;30;85;SANTIAGO        ;0;1,100,000;0;832,141;0;35;5,512;1;80;NO;PAGA
1,387;M       ;1,500,000;55;UNV     ;SOL     ;138;1;ARICA           ;0;499,542;0;11,862;982;0;19;2;66;NO;PAGA
1,388;M       ;3,000,000;39;MED     ;CAS     ;90;16;ANTOFAGASTA     ;0;800,000;0;0;376;74;35,173;1;80;NO;NO PAGA
1,389;M       ;1,389,000;36;        ;CAS     ;22;1;ARICA           ;0;544,079;0;902,761;577;0;71;1;64;SI;NO PAGA
1,390;F       ;700,000;32;TEC     ;CAS     ;31;119;SANTIAGO        ;423,549;480,004;0;0;546;15;0;1;19;NO;NO PAGA
1,391;M       ;55,000;40;UNV     ;CAS     ;16;88;SANTIAGO        ;0;255,409;0;533,215;250;86;292;1;53;NO;PAGA
1,392;M       ;1,200,000;29;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;438,043;0;0;1,008;0;799;1;50;NO;NO PAGA
1,393;M       ;672,000;50;TEC     ;CAS     ;95;316;AYSEN           ;0;250,000;0;0;868;0;0;1;19;NO;NO PAGA
1,394;F       ;50,000;47;TEC     ;SOL     ;18;85;SANTIAGO        ;0;0;0;0;1,506;0;2,596;1;60;SI;NO PAGA
1,395;M       ;58,000;55;MED     ;CAS     ;55;90;SANTIAGO        ;1,182,876;25,564;0;0;2,971;0;0;2;12;NO;PAGA
1,396;M       ;975,000;47;MED     ;CAS     ;72;504;EL SALVADOR     ;0;8,224;0;1,000,000;2,790;0;1,021;3;21;SI;NO PAGA
1,397;;1,550,000;37;TEC     ;CAS     ;52;86;SANTIAGO        ;0;1,300,000;0;0;0;46;0;0;80;NO;NO PAGA
1,398;F       ;444,000;28;EUN     ;SOL     ;132;99;SANTIAGO        ;0;206,506;0;0;664;0;0;3;12;NO;NO PAGA
1,399;F       ;62,500;38;TEC     ;SOL     ;92;89;SANTIAGO        ;0;702,482;0;0;1;26;0;1;51;SI;NO PAGA
1,400;F       ;750,000;29;UNV     ;CAS     ;27;226;CONCEPCION      ;0;977,756;0;0;15;0;0;1;28;SI;PAGA
1,401;M       ;81,600;45;UNV     ;CAS     ;55;90;SANTIAGO        ;0;225,384;830,190;0;0;0;0;1;26;NO;PAGA
1,402;M       ;440,000;49;UNV     ;CAS     ;84;85;SANTIAGO        ;0;5,262;0;164,158;242;0;0;1;16;NO;PAGA
1,403;M       ;4,870,000;41;MED     ;CAS     ;55;90;SANTIAGO        ;0;1,199,479;0;1,287,673;1,070;0;39,930;2;80;NO;PAGA
1,404;M       ;600,000;41;MED     ;SOL     ;122;504;EL SALVADOR     ;0;0;0;0;94;0;0;1;24;NO;NO PAGA
1,405;F       ;800,000;34;TEC     ;SOL     ;62;292;PUERTO VARAS    ;0;800,000;0;0;1,113;0;0;1;29;NO;NO PAGA
1,406;F       ;78,400;51;MED     ;SOL     ;94;301;ANCUD           ;0;490,482;0;0;0;14;12;0;80;SI;NO PAGA
1,407;M       ;489,000;48;UNV     ;CAS     ;108;115;SANTIAGO        ;0;600,000;0;0;686;0;0;3;13;NO;PAGA
1,408;M       ;70,000;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;500,845;1,414,360;450,224;68;0;1,989;1;23;NO;PAGA
1,409;F       ;8,000,000;34;TEC     ;SEP     ;116;131;RANCAGUA        ;0;600,000;0;98,638;0;0;20;0;12;NO;NO PAGA
1,410;M       ;867,000;33;MED     ;SOL     ;138;89;SANTIAGO        ;0;1,050,000;0;0;0;20;9,779;0;33;SI;NO PAGA
1,411;M       ;50,000;51;UNV     ;SEP     ;55;90;SANTIAGO        ;0;600,000;0;0;121;0;5,009;1;35;NO;PAGA
1,412;M       ;821,000;40;MED     ;CAS     ;15;66;VALPARAISO      ;0;800,000;0;0;9;0;0;1;34;NO;NO PAGA
1,413;F       ;938,000;36;MED     ;CAS     ;88;67;VINA DEL MAR    ;0;563,277;0;0;0;0;17;0;42;NO;NO PAGA
1,414;M       ;576,000;55;UNV     ;SOL     ;132;99;SANTIAGO        ;0;300,000;0;839,468;13;0;3,677;1;21;SI;NO PAGA
1,415;F       ;70,000;40;TEC     ;SOL     ;86;49;LOS ANDES       ;0;400,000;0;0;0;0;0;0;17;SI;NO PAGA
1,416;M       ;1,500,000;52;MED     ;CAS     ;138;1;ARICA           ;0;288,749;0;2,600,000;11;0;2,654;1;73;SI;PAGA
1,417;F       ;500,000;26;UNV     ;SOL     ;83;88;SANTIAGO        ;0;0;0;202,238;0;0;357;1;20;NO;PAGA
1,418;F       ;500,000;49;MED     ;VIU     ;77;227;TALCAHUANO      ;0;913,419;0;0;480;0;576;1;11;NO;NO PAGA
1,419;M       ;834,000;49;BAS     ;SEP     ;19;115;SANTIAGO        ;0;600,000;0;0;1,080;3;0;1;31;NO;PAGA
1,420;F       ;70,000;51;TEC     ;SOL     ;90;90;SANTIAGO        ;0;2,000,000;0;0;2,220;1;21,877;1;74;SI;NO PAGA
1,421;M       ;828,000;55;UNV     ;SOL     ;32;89;SANTIAGO        ;0;400,000;0;387,613;149;0;446;1;38;NO;PAGA
1,422;M       ;90,000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;58,281;0;270,878;322;5;0;2;50;NO;PAGA
1,423;;892,000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;3,013,468;900,000;0;509,312;3,245;0;1,943;1;6;SI;PAGA
1,424;M       ;600,000;23;TEC     ;SOL     ;90;97;SANTIAGO        ;0;285,070;0;130,936;0;0;16,308;1;22;NO;PAGA
1,425;M       ;773,000;55;MED     ;SOL     ;144;86;SANTIAGO        ;0;1,168,253;0;1,131,438;1,774;0;1,610;3;21;NO;PAGA
1,426;M       ;6,000,000;44;UNV     ;CAS     ;108;86;SANTIAGO        ;0;749,980;0;238,881;1;0;0;1;34;NO;PAGA
1,427;M       ;710,000;47;UNV     ;SOL     ;24;90;SANTIAGO        ;0;1,215,508;0;398,202;290;0;22;1;17;NO;PAGA
1,428;F       ;650,000;42;MED     ;SOL     ;76;98;SANTIAGO        ;0;436,714;0;0;61;0;0;1;22;NO;NO PAGA
1,429;F       ;6,350,000;31;TEC     ;CAS     ;10;5;IQUIQUE         ;1,536,004;750,000;0;313,092;1,766;40;0;1;34;NO;NO PAGA
1,430;M       ;63,000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;0;77,598;0;189,822;649;11;191;1;34;NO;PAGA
1,431;F       ;962,000;37;TEC     ;CAS     ;60;292;PUERTO VARAS    ;0;1,200,000;0;0;16;0;0;1;37;NO;NO PAGA
1,432;M       ;893,000;52;UNV     ;SOL     ;138;1;ARICA           ;0;1,945,800;0;0;132;0;0;1;26;NO;PAGA
1,433;F       ;2,170,000;43;MED     ;CAS     ;92;117;SANTIAGO        ;0;0;0;0;337;0;2,639;3;80;NO;NO PAGA
1,434;M       ;690,000;59;UNV     ;SOL     ;86;49;LOS ANDES       ;997,565;0;0;0;1,186;0;0;1;16;NO;NO PAGA
1,435;M       ;8,000,000;42;MED     ;CAS     ;52;91;SANTIAGO        ;0;348,949;0;107,896;341;0;255;1;20;NO;PAGA
1,436;F       ;1,200,000;45;UNV     ;CAS     ;24;85;SANTIAGO        ;911,109;25,272;0;400,000;2,968;0;475;2;31;SI;PAGA
1,437;M       ;2,000,000;34;UNV     ;SOL     ;77;227;TALCAHUANO      ;0;1,100,137;0;3,576,394;0;0;906;0;80;NO;NO PAGA
1,438;F       ;637,000;28;UNV     ;SOL     ;60;291;PUERTO MONTT    ;0;249,367;0;250,000;347;0;255;2;23;NO;NO PAGA
1,439;F       ;6,800,000;31;TEC     ;SOL     ;79;148;SAN FERNANDO    ;0;0;0;0;0;3;842;0;29;SI;NO PAGA
1,440;F       ;6,140,000;36;TEC     ;SOL     ;52;128;PENAFLOR        ;0;300,000;0;1,657,036;7,819;8;2,855;1;80;NO;NO PAGA
1,441;M       ;630,000;46;UNV     ;CAS     ;71;326;PUNTA ARENAS    ;0;238,008;0;0;11;0;0;1;23;NO;NO PAGA
1,442;F       ;533,000;32;MED     ;CAS     ;94;301;ANCUD           ;0;129,859;0;300,000;115;0;307;1;21;NO;NO PAGA
1,443;M       ;1,500,000;42;UNV     ;CAS     ;45;89;SANTIAGO        ;0;1,700,000;0;0;1,423;27;2,518;1;58;NO;PAGA
1,444;M       ;1,230,000;50;MED     ;CAS     ;31;119;SANTIAGO        ;0;6,741;0;0;2,975;0;0;3;32;NO;PAGA
1,445;M       ;560,000;49;UNV     ;SOL     ;45;84;SANTIAGO        ;0;400,000;0;3,432;183;0;4;1;19;SI;PAGA
1,446;M       ;54,300;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;420,247;0;400,000;166;37;407;1;34;NO;PAGA
1,447;M       ;686,000;43;UNV     ;CAS     ;132;105;SANTIAGO        ;0;300,000;0;217,189;1,306;0;222;1;15;SI;PAGA
1,448;M       ;500,000;50;UNV     ;CAS     ;31;119;SANTIAGO        ;0;2,190;0;388,543;236;0;2,018;1;18;NO;PAGA
1,449;M       ;710,000;40;TEC     ;CAS     ;43;70;QUILPUE         ;0;202,875;0;481,363;515;0;2,996;1;24;SI;NO PAGA
1,450;F       ;5,500,000;33;MED     ;SOL     ;90;99;SANTIAGO        ;0;994,295;0;703;415;0;651;1;19;NO;NO PAGA
1,451;M       ;7,870,000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;791,828;0;0;300,000;855;0;304;1;21;NO;PAGA
1,452;M       ;797,000;29;UNV     ;SOL     ;14;22;COPIAPO         ;0;250,000;0;152,227;11;0;95;1;38;NO;NO PAGA
1,453;M       ;1,000,000;53;UNV     ;SOL     ;18;118;SANTIAGO        ;0;36,054;0;400,000;1,346;0;0;2;37;NO;PAGA
1,454;M       ;700,000;41;UNV     ;CAS     ;31;119;SANTIAGO        ;0;26,246;1,597,377;0;459;0;477;1;24;NO;PAGA
1,455;F       ;5,250,000;30;MED     ;VIU     ;76;80;SANTIAGO        ;0;137,104;0;100,000;120;0;102;1;19;NO;NO PAGA
1,456;M       ;1,100,000;54;MED     ;VIU     ;138;1;ARICA           ;0;153,687;0;1,500,000;1,133;0;2,560;2;44;NO;PAGA
1,457;F       ;452,000;30;TEC     ;CAS     ;84;80;SANTIAGO        ;0;165,046;0;250,000;138;0;255;2;17;NO;PAGA
1,458;M       ;1,000,000;47;UNV     ;CAS     ;18;93;SANTIAGO        ;0;800,000;0;124,713;1,244;0;0;1;38;NO;PAGA
1,459;F       ;8,000,000;34;MED     ;VIU     ;74;272;VALDIVIA        ;254,925;593,320;0;0;357;0;0;1;30;SI;NO PAGA
1,460;F       ;450,000;41;MED     ;CAS     ;90;98;SANTIAGO        ;0;0;0;0;0;10;0;0;18;NO;NO PAGA
1,461;F       ;1,200,000;53;UNV     ;CAS     ;45;88;SANTIAGO        ;0;1,000,000;0;764,805;0;0;141;1;50;NO;PAGA
1,462;M       ;8,280,000;42;UNV     ;CAS     ;122;115;SANTIAGO        ;0;12,265;0;86,130;684;0;102;2;16;SI;PAGA
1,463;M       ;700,000;27;TEC     ;CAS     ;13;80;SANTIAGO        ;0;0;0;0;1,575;0;458;2;13;NO;NO PAGA
1,464;F       ;700,000;59;TEC     ;CAS     ;90;67;VINA DEL MAR    ;0;1,500,000;0;0;0;0;8;0;13;NO;NO PAGA
1,465;F       ;800,000;29;TEC     ;SOL     ;122;105;SANTIAGO        ;1,502,725;500,000;0;0;3,249;0;619;1;8;NO;NO PAGA
1,466;F       ;1,139,000;49;MED     ;CAS     ;27;226;CONCEPCION      ;1,323,910;140,172;0;1,000,000;1,497;0;1,022;1;42;NO;NO PAGA
1,467;F       ;1,000,000;50;UNV     ;SOL     ;139;88;SANTIAGO        ;0;0;0;0;0;0;0;0;50;NO;NO PAGA
1,468;M       ;800,000;55;UNV     ;CAS     ;138;1;ARICA           ;0;300,000;0;1,500,000;0;0;1,531;1;37;NO;PAGA
